V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Class
0.153080988675356,-0.439020239748061,-0.950987489428371,-0.914135618600994,-0.378743666689843,0.553103559650481,-0.0117959151975811,-0.194379531312734,-0.586068498436362,-0.164483517874032,X1
0.215477987192571,0.955751440953463,0.631004085298628,-0.606215059757233,-0.455903854686767,0.140331581234932,-0.746338895987719,0.745208162348717,-0.335742529947311,0.562892829999328,X2
0.195359728299081,0.0368952737189829,0.265603364445269,0.622960226144642,0.632476361934096,-0.172766252420843,-0.761628847103566,-0.349670057184994,-0.678096884395927,0.4202736960724,X1
-0.71705677267164,-0.576101132202893,-0.997646058909595,0.30343855265528,-0.557638357859105,-0.183631174732,0.198316457681358,0.687386426143348,0.317715118639171,-0.334301987662911,X2
0.215572044719011,0.551369822584093,-0.50768112577498,0.926871449220926,0.149138967972249,0.725864130072296,-0.744523898232728,0.155117519665509,0.556539304088801,-0.400342617649585,X2
0.873394218739122,0.125180808827281,-0.832103042863309,0.748415274079889,-0.157448397018015,-0.739218985661864,-0.314661443699151,-0.688585164025426,-0.00296566775068641,-0.136651734355837,X2
0.480262238997966,0.923757580108941,-0.693450511433184,-0.00499748392030597,-0.334887990262359,0.835698925424367,0.872557841707021,-0.967918374575675,-0.188054632861167,-0.0763836312107742,X2
-0.749038180336356,-0.747601542621851,-0.901390596758574,0.406461795326322,0.440915897954255,-0.298397143837065,0.675867252517492,-0.316913060843945,0.560100123751909,0.377738799434155,X2
0.517239779233932,-0.418158893939108,0.203629845287651,-0.324595232494175,-0.180804236326367,0.161958741489798,-0.552388940937817,0.987704399507493,0.342232159804553,0.00749440072104335,X1
-0.516998529899865,-0.646802835166454,-0.473785005044192,-0.874384575057775,-0.447834750637412,-0.0377132836729288,0.0779105219990015,0.203088388778269,-0.749467508401722,0.501564411446452,X1
0.532381919212639,0.197066834196448,-0.883217103313655,-0.36056743003428,-0.707753856666386,0.0319342762231827,0.252882658969611,0.234028497245163,-0.126959514804184,-0.827970191370696,X1
-0.477125557605177,0.748942177277058,-0.695136912167072,0.663148749154061,0.731979545205832,-0.241054537706077,0.295279809273779,-0.623230106197298,0.21195803117007,-0.937967524398118,X2
-0.927169132977724,-0.553208118770272,0.0942698251456022,0.181245016865432,-0.14970648707822,-0.236585770267993,0.267106123734266,0.773704930674285,-0.766935128252953,0.788251242600381,X2
0.426213175989687,0.273216816131026,-0.997883004602045,0.0817332835868001,-0.470140005927533,-0.812210985459387,0.637421264313161,-0.305806025397032,-0.926063058897853,-0.631396719254553,X2
0.808662043418735,-0.83670708257705,0.625776066444814,0.935626393184066,-0.887276079971343,-0.646459280047566,0.748056301381439,-0.319749832618982,0.718787109944969,-0.274792937096208,X2
0.251341698691249,0.281495602801442,-0.612314532976598,-0.79258028883487,0.357263856101781,0.164460558444262,-0.246285295579582,-0.865854880772531,-0.822719883639365,0.436986588872969,X2
-0.268898875918239,-0.587699531111866,-0.340541517361999,0.0143469339236617,-0.654248048551381,0.7039909879677,-0.633012073114514,0.301791066769511,0.0537853627465665,-0.95441579259932,X1
-0.110748697537929,-0.739116195123643,-0.075507955159992,-0.364209380466491,0.754464633762836,0.844256302341819,0.581994911190122,0.363926614634693,-0.306246387772262,-0.783619545865804,X2
-0.979087558109313,-0.221287986729294,0.457562212366611,0.84530324395746,0.87118022236973,-0.614048785530031,0.699907986447215,0.203277789056301,0.51131315715611,-0.353743590414524,X2
0.163855901453644,-0.0157456663437188,0.985255667474121,0.268467824906111,-0.915671017952263,0.43150271428749,0.552370739169419,0.225167724303901,0.706971625331789,0.571287184488028,X2
0.0359321739524603,-0.758434765506536,0.624480574857444,0.186258031520993,0.494047343730927,0.891037445981055,0.247045201249421,-0.916884608566761,-0.336893473286182,0.873276587575674,X2
0.311698514502496,-0.215603975113481,0.933438432402909,0.944336034823209,-0.888326086569577,-0.83038619114086,0.243997573386878,-0.73416244238615,-0.0518221412785351,-0.0546095687896013,X2
0.977109886705875,-0.966529628727585,0.695890319067985,-0.0140558602288365,0.336535971146077,0.784799445886165,0.839798241388053,-0.21618402376771,-0.207935237325728,0.0391284767538309,X2
0.0652993810363114,-0.367153309285641,0.599611203186214,0.622150925453752,0.131184788886458,-0.693882919847965,-0.743584412150085,-0.732290652580559,-0.129571658559144,-0.887686466798186,X2
0.75059222523123,-0.087256530765444,0.0387374134734273,0.377741185482591,0.00263950228691101,-0.00283948518335819,0.590936565771699,0.67465580208227,-0.385819764342159,-0.607440042309463,X1
0.700094895903021,-0.662476955913007,0.464470421429724,0.0085632661357522,0.966417951509356,-0.912079397588968,0.357383026741445,0.488064467906952,-0.377435083501041,0.521865535527468,X2
-0.145119776017964,-0.723238250706345,0.619467509910464,0.04908382659778,-0.789702723734081,0.556518837809563,-0.997377183753997,-0.682026541791856,0.063391771633178,0.578603946138173,X2
0.981641625985503,0.581415626686066,0.35937532922253,0.0388906085863709,0.158500481396914,-0.627395723480731,0.318541382905096,0.292221656534821,-0.423400285188109,0.529766238760203,X1
0.840278928168118,0.528964849188924,-0.35177274281159,-0.102964735589921,0.760580648202449,-0.52271283743903,0.502825746312737,0.76917291758582,-0.809693114366382,0.193010332994163,X2
0.277396637480706,-0.373608133755624,0.264638651628047,0.0279987212270498,-0.705234871245921,-0.326993401162326,-0.557052058167756,-0.793562701903284,-0.205636894796044,-0.375689908862114,X1
0.50185159733519,-0.361843677703291,-0.0982095669023693,-0.290229369420558,0.246586526744068,0.991808588150889,-0.246866852976382,-0.784549965988845,0.0612437017261982,0.814370976295322,X1
0.736176319420338,0.311735944356769,-0.514656528830528,0.297887624241412,-0.32275596447289,-0.0622411714866757,0.0717743928544223,0.427424045279622,0.849980381783098,-0.171597868204117,X1
-0.417111217975616,0.424241800326854,0.250862827058882,-0.924280872102827,0.592757888603956,0.73758610477671,-0.84014794556424,-0.621733180712909,-0.15300753666088,0.395641613285989,X2
-0.320880227256566,-0.831471643876284,0.175138249527663,-0.596345644444227,0.626125385519117,-0.833036061841995,-0.961086625698954,-0.377884954679757,-0.46110817277804,-0.386429470498115,X2
0.259129775222391,-0.660972307901829,0.841056792531163,-0.155756351538002,0.999588491860777,0.23223701864481,0.0721183959394693,0.117216373793781,-0.0845201900228858,-0.79708110075444,X2
-0.877829796634614,-0.527214716654271,-0.339152982458472,0.177445685025305,0.70658142818138,-0.503159986808896,0.0149956387467682,0.807570756878704,-0.48859423911199,-0.663617785088718,X2
-0.122289593797177,0.867287653964013,-0.68082623090595,0.0412728097289801,-0.403432586230338,0.527957193087786,0.46751963486895,0.645798188168555,-0.238934768829495,0.126185435336083,X1
0.92676084022969,-0.521886864677072,0.0791659043170512,-0.281536803580821,0.0848177252337337,0.731012852396816,-0.930208415258676,0.196217218413949,-0.212304103653878,0.308617316186428,X1
-0.269237742759287,-0.54489522986114,0.630349336192012,0.94498091423884,-0.0731989783234894,-0.826265887822956,-0.496964816469699,-0.364004041068256,0.155430569313467,0.916158787440509,X2
-0.964305697474629,0.407655365299433,0.955959208775312,0.991090560797602,-0.227258655708283,-0.199186106678098,0.414382865652442,-0.00773209193721414,0.777020763140172,0.312675714958459,X2
-0.396095380652696,0.741671161726117,0.721091017592698,0.28200436104089,0.791733964812011,-0.0975186247378588,-0.847996462136507,0.689167138189077,-0.881584929302335,0.274368658196181,X2
-0.881984167266637,-0.412879175972193,-0.89424032298848,-0.747238554060459,-0.80219260789454,-0.676570400595665,0.449397564865649,0.634737287182361,-0.545530532021075,-0.1972298277542,X2
-0.00261311838403344,0.516563412267715,0.763422803487629,0.771440577693284,0.483794753905386,-0.88491786364466,-0.901363239623606,-0.126737144775689,0.0176685708574951,0.370554374530911,X2
0.692800850607455,0.109072702471167,-0.305304702371359,0.101794221438468,0.310495929792523,-0.549111279658973,0.00315534789115191,-0.0867067226208746,0.279217145871371,0.834492905531079,X1
-0.686262852977961,0.363079695496708,0.462727032136172,-0.137343444861472,-0.701435590628535,0.551153554115444,0.918518449179828,0.586051143240184,0.822345319204032,-0.82180636189878,X2
0.444631494581699,-0.0679024439305067,-0.286281563341618,0.124227378983051,0.130018823780119,0.287128657102585,0.871850657742471,0.685707771684974,0.607194107491523,-0.368993615265936,X1
0.776199623011053,-0.223879679106176,0.744452263228595,-0.544576045591384,0.995871510356665,-0.378286004532129,-0.4833515570499,0.566582407802343,0.918918476905674,-0.970475773327053,X2
-0.301708613988012,-0.254336604382843,0.590014014393091,-0.0511070536449552,0.234284747391939,-0.544636491220444,-0.212094663642347,-0.897679737303406,-0.159454646054655,-0.401721725706011,X1
-0.291012588422745,-0.613065604586154,0.178871126379818,-0.743844685610384,0.698990966659039,0.516135507728904,0.306720110122114,0.314726270735264,-0.770824440289289,0.200009840074927,X1
